"Année";"Grande région";"Division économique";"Position professionnelle";"Sexe";"Médiane";"P10";"P25";"P75";"P90"
"2012";"Région lémanique";"> 62 Activité informatiques";"Cadre inférieur";"Sexe - total";9913;6929;8166;11220;12600
"2012";"Région lémanique";"> 62 Activité informatiques";"Cadre inférieur";"Femmes";9093;5792;7916;10320;12887
"2012";"Région lémanique";"> 62 Activité informatiques";"Cadre inférieur";"Hommes";10000;7071;8275;11318;12571
"2012";"Région lémanique";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Sexe - total";8139;5833;6870;9412;10775
"2012";"Région lémanique";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Femmes";7209;5037;5894;8157;9550
"2012";"Région lémanique";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Hommes";8337;6098;7090;9563;10837
"2012";"Région lémanique";"> 62 Activité informatiques";"Sans fonction de cadre";"Sexe - total";7033;4574;5633;8892;10875
"2012";"Région lémanique";"> 62 Activité informatiques";"Sans fonction de cadre";"Femmes";6424;3825;5000;7826;10073
"2012";"Région lémanique";"> 62 Activité informatiques";"Sans fonction de cadre";"Hommes";7200;4762;5745;9048;11111
"2012";"Région lémanique";"> 63 Services d'information";"Position professionnelle - total";"Sexe - total";7031;4256;4905;9806;14977
"2012";"Région lémanique";"> 63 Services d'information";"Position professionnelle - total";"Femmes";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Position professionnelle - total";"Hommes";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Cadre supérieur et moyen";"Sexe - total";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Cadre supérieur et moyen";"Femmes";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Cadre supérieur et moyen";"Hommes";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Cadre inférieur";"Sexe - total";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Cadre inférieur";"Femmes";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Cadre inférieur";"Hommes";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Sexe - total";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Hommes";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Sans fonction de cadre";"Sexe - total";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Sans fonction de cadre";"Femmes";;;;;
"2012";"Région lémanique";"> 63 Services d'information";"Sans fonction de cadre";"Hommes";;;;;
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Sexe - total";5878;4252;4858;7579;10008
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Femmes";5023;3978;4453;5932;7383
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Hommes";6790;4745;5527;8612;11277
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Sexe - total";11286;7055;9011;14763;19795
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Femmes";10075;6258;7469;12828;15928
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Hommes";11602;7356;9327;15202;20424
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Sexe - total";8616;6611;7463;10142;11843
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Femmes";7966;5653;6787;9093;10854
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Hommes";8800;6784;7643;10373;12135
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Sexe - total";6511;4764;5570;7735;9230
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Femmes";5725;4247;4910;6638;7776
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Hommes";6967;5142;6038;8123;9740
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Sexe - total";5406;4126;4660;6528;7832
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Femmes";4917;3952;4409;5604;6611
"2012";"Espace Mittelland";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Hommes";6068;4514;5176;7221;8501
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Position professionnelle - total";"Sexe - total";8160;4762;6269;10683;14447
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Position professionnelle - total";"Femmes";5983;3684;4561;7986;10318
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Position professionnelle - total";"Hommes";8736;5442;6826;11250;15247
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Sexe - total";11501;6524;8340;15428;21580
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Femmes";;;;;
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Hommes";11854;6828;8819;15604;21792
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Cadre inférieur";"Sexe - total";10048;6525;7762;12263;15586
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Cadre inférieur";"Femmes";7581;5674;6810;10459;12536
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Cadre inférieur";"Hommes";10252;6812;8360;12500;15756
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Sexe - total";9987;6167;7674;11880;14892
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Femmes";8921;5253;6802;10741;12500
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Hommes";10437;6663;7913;12191;15007
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Sans fonction de cadre";"Sexe - total";7171;4286;5633;9102;10860
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Sans fonction de cadre";"Femmes";5571;3619;4176;7059;8916
"2012";"Espace Mittelland";"> 62 Activité informatiques";"Sans fonction de cadre";"Hommes";7743;5085;6298;9640;11291
"2012";"Espace Mittelland";"> 63 Services d'information";"Position professionnelle - total";"Sexe - total";8400;5196;6432;10653;15481
"2012";"Espace Mittelland";"> 63 Services d'information";"Position professionnelle - total";"Femmes";7692;5198;6194;9544;13610
"2012";"Espace Mittelland";"> 63 Services d'information";"Position professionnelle - total";"Hommes";8864;5044;6536;11110;15789
"2012";"Espace Mittelland";"> 63 Services d'information";"Cadre supérieur et moyen";"Sexe - total";;;;;
"2012";"Espace Mittelland";"> 63 Services d'information";"Cadre supérieur et moyen";"Femmes";;;;;
"2012";"Espace Mittelland";"> 63 Services d'information";"Cadre supérieur et moyen";"Hommes";;;;;
"2012";"Espace Mittelland";"> 63 Services d'information";"Cadre inférieur";"Sexe - total";;;;;
"2012";"Espace Mittelland";"> 63 Services d'information";"Cadre inférieur";"Femmes";;;;;
"2012";"Espace Mittelland";"> 63 Services d'information";"Cadre inférieur";"Hommes";;;;;
"2012";"Espace Mittelland";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Sexe - total";;;;;
"2012";"Espace Mittelland";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2012";"Espace Mittelland";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Hommes";;;;;
"2012";"Espace Mittelland";"> 63 Services d'information";"Sans fonction de cadre";"Sexe - total";7290;4903;5956;9217;12718
"2012";"Espace Mittelland";"> 63 Services d'information";"Sans fonction de cadre";"Femmes";6716;5146;5524;8390;10229
"2012";"Espace Mittelland";"> 63 Services d'information";"Sans fonction de cadre";"Hommes";7633;4856;6013;9753;13333
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Sexe - total";7696;5055;6079;9896;12130
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Femmes";5867;4230;4854;7625;9452
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Hommes";8180;5603;6601;10369;12703
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Sexe - total";13183;7930;10772;15534;19992
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Femmes";9136;3375;6160;12250;15796
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Hommes";13506;9142;11258;15905;20365
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Sexe - total";9936;8143;8970;10893;11754
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Femmes";9298;7584;8304;10287;11159
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre inférieur";"Hommes";9969;8228;9064;10945;11796
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Sexe - total";6931;5383;5854;8272;9756
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Responsable de l'exécution des travaux";"Hommes";7141;5383;6136;8436;10448
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Sexe - total";6619;4758;5547;7737;8748
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Femmes";5598;4190;4760;6980;7974
"2012";"Nordwestschweiz";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Sans fonction de cadre";"Hommes";6980;5238;5958;7966;8994
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Position professionnelle - total";"Sexe - total";8773;5200;6691;11154;14446
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Position professionnelle - total";"Femmes";6873;4333;5294;8800;11132
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Position professionnelle - total";"Hommes";9142;5610;7051;11505;14994
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Sexe - total";11765;6686;9139;14844;19921
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Femmes";;;;;
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Cadre supérieur et moyen";"Hommes";12014;7605;9524;15263;20247
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Cadre inférieur";"Sexe - total";10094;6118;7936;12076;14914
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Cadre inférieur";"Femmes";8226;4836;6056;10941;13125
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Cadre inférieur";"Hommes";10427;6816;8541;12208;15149
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Sexe - total";8396;5333;6933;9774;12260
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Responsable de l'exécution des travaux";"Hommes";8400;5469;6966;9802;12737
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Sans fonction de cadre";"Sexe - total";7688;4851;6031;9574;11400
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Sans fonction de cadre";"Femmes";6544;4332;5238;8269;10264
"2012";"Nordwestschweiz";"> 62 Activité informatiques";"Sans fonction de cadre";"Hommes";7964;5143;6385;9833;12024
"2012";"Nordwestschweiz";"> 63 Services d'information";"Position professionnelle - total";"Sexe - total";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Position professionnelle - total";"Femmes";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Position professionnelle - total";"Hommes";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Cadre supérieur et moyen";"Sexe - total";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Cadre supérieur et moyen";"Femmes";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Cadre supérieur et moyen";"Hommes";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Cadre inférieur";"Sexe - total";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Cadre inférieur";"Femmes";..;..;..;..;..
"2012";"Nordwestschweiz";"> 63 Services d'information";"Cadre inférieur";"Hommes";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Sexe - total";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Femmes";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Responsable de l'exécution des travaux";"Hommes";..;..;..;..;..
"2012";"Nordwestschweiz";"> 63 Services d'information";"Sans fonction de cadre";"Sexe - total";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Sans fonction de cadre";"Femmes";;;;;
"2012";"Nordwestschweiz";"> 63 Services d'information";"Sans fonction de cadre";"Hommes";;;;;
"2012";"Zürich";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Sexe - total";7583;4536;5750;10270;14608
"2012";"Zürich";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Femmes";5482;4055;4492;7126;9036
"2012";"Zürich";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Position professionnelle - total";"Hommes";8712;5694;6892;11268;15900
"2012";"Zürich";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Sexe - total";12721;8157;10159;17143;26048
"2012";"Zürich";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Femmes";10317;5674;7183;12229;16316
"2012";"Zürich";"> 26 Fabrication de produit informatiques, électroniques et optiques / horlogerie";"Cadre supérieur et moyen";"Hommes";13131;8671;10274;18048;26048
